2025-07-15 10:12:20.406709
81" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.52974" FPOGY="0.15745" FPOGS="29.86877" FPOGD="0.30694" FPOGID="89" FPOGV="1" LPOGX="0.54101" LPOGY="0.06418" LPOGV="1" RPOGX="0.52279" RPOGY="0.20010" RPOGV="1" BPOGX="0.53190" BPOGY="0.13214" BPOGV="1" LPCX="0.33042" LPCY="0.46322" LPD="24.59082" LPS="0.83476" LPV="1" RPCX="0.61856" RPCY="0.45323" RPD="20.78608" RPS="0.83953" RPV="1" LEYEX="-0.03885" LEYEY="0.00485" LEYEZ="0.60386" LPUPILD="0.00457" LPUPILV="1" REYEX="0.02658" REYEY="0.00686" REYEZ="0.58981" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.49117" FPOGY="0.20054" FPOGS="31.02622" FPOGD="0.10023" FPOGID="95" FPOGV="1" LPOGX="0.52245" LPOGY="0.01062" LPOGV="1" RPOGX="0.53722" RPOGY="0.14036" RPOGV="1" BPOGX="0.52983" BPOGY="0.07549" BPOGV="1" LPCX="0.32899" LPCY="0.46290" LPD="25.57589" LPS="0.86488" LPV="1" RPCX="0.61767" RPCY="0.45209" RPD="21.69122" RPS="0.86488" RPV="1" LEYEX="-0.03926" LEYEY="0.00485" LEYEZ="0.60472" LPUPILD="0.00461" LPUPILV="1" REYEX="0.02708" REYEY="0.00723" REYEZ="0.60604" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.49343" FPOGY="0.19284" FPOGS="31.02622" FPOGD="0.10691" FPOGID="95" FPOGV="1" LPOGX="0.52157" LPOGY="0.00455" LPOGV="1" RPOGX="0.53778" RPOGY="0.13478" RPOGV="1" BPOGX="0.52967" BPOGY="0.06966" BPOGV="1" LPCX="0.32907" LPCY="0.46276" LPD="25.17945" LPS="0.87000" LPV="1" RPCX="0.61774" RPCY="0.45203" RPD="21.66365" RPS="0.87000" RPV="1" LEYEX="-0.03880" LEYEY="0.00481" LEYEZ="0.59891" LPUPILD="0.00462" LPUPILV="1" REYEX="0.02708" REYEY="0.00723" REYEZ="0.60604" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.49563" FPOGY="0.18616" FPOGS="31.02622" FPOGD="0.11379" FPOGID="95" FPOGV="1" LPOGX="0.52761" LPOGY="0.01586" LPOGV="1" RPOGX="0.53822" RPOGY="0.12952" RPOGV="1" BPOGX="0.53292" BPOGY="0.07269" BPOGV="1" LPCX="0.32908" LPCY="0.46282" LPD="25.34250" LPS="0.87000" LPV="1" RPCX="0.61775" RPCY="0.45207" RPD="21.77438" RPS="0.87000" RPV="1" LEYEX="-0.03880" LEYEY="0.00481" LEYEZ="0.59891" LPUPILD="0.00460" LPUPILV="1" REYEX="0.02708" REYEY="0.00723" REYEZ="0.60604" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.48395" FPOGY="0.15439" FPOGS="31.02622" FPOGD="0.11379" FPOGID="95" FPOGV="0" LPOGX="0.52615" LPOGY="0.00828" LPOGV="1" RPOGX="0.53712" RPOGY="0.13410" RPOGV="1" BPOGX="0.53163" BPOGY="0.07119" BPOGV="1" LPCX="0.32909" LPCY="0.46276" LPD="25.22696" LPS="0.87000" LPV="1" RPCX="0.61764" RPCY="0.45208" RPD="22.03523" RPS="0.87000" RPV="1" LEYEX="-0.03880" LEYEY="0.00481" LEYEZ="0.59891" LPUPILD="0.00461" LPUPILV="1" REYEX="0.02708" REYEY="0.00723" REYEZ="0.60604" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.50765" FPOGY="0.11422" FPOGS="31.02622" FPOGD="0.11379" FPOGID="95" FPOGV="0" LPOGX="0.52615" LPOGY="0.00828" LPOGV="1" RPOGX="0.53655" RPOGY="0.13981" RPOGV="1" BPOGX="0.53135" BPOGY="0.07405" BPOGV="1" LPCX="0.32906" LPCY="0.46266" LPD="24.82391" LPS="0.87000" LPV="1" RPCX="0.61782" RPCY="0.45208" RPD="21.49662" RPS="0.86476" RPV="1" LEYEX="-0.03934" LEYEY="0.00492" LEYEZ="0.60733" LPUPILD="0.00461" LPUPILV="1" REYEX="0.02632" REYEY="0.00692" REYEZ="0.58809" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.51766" FPOGY="0.10625" FPOGS="31.02622" FPOGD="0.11379" FPOGID="95" FPOGV="0" LPOGX="0.53339" LPOGY="0.02378" LPOGV="1" RPOGX="0.54195" RPOGY="0.15683" RPOGV="1" BPOGX="0.53767" BPOGY="0.09030" BPOGV="1" LPCX="0.32910" LPCY="0.46268" LPD="24.87779" LPS="0.86476" LPV="1" RPCX="0.61783" RPCY="0.45221" RPD="21.88556" RPS="0.85953" RPV="1" LEYEX="-0.03934" LEYEY="0.00492" LEYEZ="0.60733" LPUPILD="0.00462" LPUPILV="1" REYEX="0.02632" REYEY="0.00692" REYEZ="0.58809" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.52343" FPOGY="0.10443" FPOGS="31.14678" FPOGD="0.01969" FPOGID="96" FPOGV="1" LPOGX="0.53501" LPOGY="0.02956" LPOGV="1" RPOGX="0.54645" RPOGY="0.16837" RPOGV="1" BPOGX="0.54073" BPOGY="0.09897" BPOGV="1" LPCX="0.32907" LPCY="0.46266" LPD="25.02422" LPS="0.85953" LPV="1" RPCX="0.61790" RPCY="0.45232" RPD="21.78683" RPS="0.85429" RPV="1" LEYEX="-0.03934" LEYEY="0.00492" LEYEZ="0.60733" LPUPILD="0.00461" LPUPILV="1" REYEX="0.02632" REYEY="0.00692" REYEZ="0.58809" RPUPILD="0.00462" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.52685" FPOGY="0.10502" FPOGS="31.14678" FPOGD="0.02619" FPOGID="96" FPOGV="1" LPOGX="0.53585" LPOGY="0.03573" LPOGV="1" RPOGX="0.54525" RPOGY="0.17908" RPOGV="1" BPOGX="0.54055" BPOGY="0.10740" BPOGV="1" LPCX="0.32915" LPCY="0.46275" LPD="24.97515" LPS="0.85429" LPV="1" RPCX="0.61797" RPCY="0.45234" RPD="21.63621" RPS="0.84429" RPV="1" LEYEX="-0.03880" LEYEY="0.00481" LEYEZ="0.59891" LPUPILD="0.00467" LPUPILV="1" REYEX="0.02852" REYEY="0.00749" REYEZ="0.63599" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
